report_date,ticker,display_name,currency,price,pnav,fwd_pe
2025-05-22,LPG,Dorian LPG,$,22.7,0.7,8.4
2025-05-22,ODFB,Odfjell SE,kr,104.0,0.67,3.9
2025-05-22,SNI,Stolt-Nielsen,kr,255.0,0.48,5.2
2025-05-22,TRMD,TORM,kr,116.0,0.79,8.4
2025-05-26,AWILCO,Awilco LNG,kr,2.4,0.39,
2025-05-26,BWLP,BW LPG,kr,105.2,0.69,6.4
2025-05-26,FLNG,Flex LNG,kr,2300.0,0.84,10.3
2025-05-26,HAFN,Hafnia Ltd.,kr,52.0,0.77,7.0
2025-05-26,ODFB,Odfjell SE,kr,105.8,0.68,4.0
2025-05-26,SNI,Stolt-Nielsen,kr,247.0,0.46,5.1
2025-05-26,TRMD,TORM,kr,111.0,0.76,8.0
2025-05-27,FLNG,Flex LNG,kr,2320.0,0.84,10.4
2025-05-27,SNI,Stolt-Nielsen,kr,2532.0,0.47,5.2
2025-05-27,TRMD,TORM,kr,1164.0,0.79,8.4
2025-05-28,BWLP,BW LPG,kr,109.1,0.72,6.6
2025-05-28,FLNG,Flex LNG,kr,2340.0,0.85,10.4
2025-05-28,HAFN,Hafnia Ltd.,kr,53.0,0.78,7.0
2025-05-28,ODFB,Odfjell SE,kr,109.2,0.65,4.1
2025-05-28,SNI,Stolt-Nielsen,kr,252.0,0.47,5.1
2025-05-28,TRMD,TORM,kr,113.0,0.77,8.1
2025-05-30,AWILCO,Awilco LNG,kr,2.4,0.38,
2025-05-30,BWLP,BW LPG,kr,105.6,0.69,6.4
2025-05-30,FLNG,Flex LNG,kr,2360.0,0.86,10.5
2025-05-30,FRO,Frontline,$,17.5,1.03,5.7
2025-05-30,HAFN,Hafnia Ltd.,kr,51.7,0.77,6.9
2025-05-30,ODFB,Odfjell SE,kr,107.0,0.63,4.1
2025-05-30,SNI,Stolt-Nielsen,kr,249.0,0.47,5.1
2025-05-30,TRMD,TORM,kr,110.0,0.76,7.9
2025-06-02,BWLP,BW LPG,kr,104.4,0.68,6.3
2025-06-02,FLNG,Flex LNG,kr,2433.0,0.88,10.9
2025-06-02,GLNG,Golar LNG,$,41.2,1.12,39.4
2025-06-02,HAFN,Hafnia Ltd.,kr,51.5,0.76,6.8
2025-06-02,LPG,Dorian LPG,$,21.4,0.65,8.1
2025-06-02,SNI,Stolt-Nielsen,kr,2562.0,0.48,5.2
2025-06-02,TRMD,TORM,kr,110.0,0.76,7.9
2025-06-03,BWLP,BW LPG,kr,103.8,0.69,6.3
2025-06-03,FLNG,Flex LNG,kr,2450.0,0.89,11.1
2025-06-03,FRO,Frontline,$,18.1,1.07,6.1
2025-06-03,LPG,Dorian LPG,$,21.3,0.65,8.0
2025-06-03,SNI,Stolt-Nielsen,kr,2581.0,0.48,5.3
2025-06-03,TRMD,TORM,kr,1100.0,0.76,8.0
2025-06-05,AWILCO,Awilco LNG,kr,2.5,0.4,
2025-06-05,FLNG,Flex LNG,kr,2511.0,0.91,11.3
2025-06-05,GLNG,Golar LNG,$,41.2,1.12,39.8
2025-06-05,HAFN,Hafnia Ltd.,kr,51.0,0.76,6.8
2025-06-05,SNI,Stolt-Nielsen,kr,2601.0,0.49,5.3
2025-06-05,TRMD,TORM,kr,1090.0,0.75,7.9
2025-06-06,FLNG,Flex LNG,kr,239.0,0.87,10.8
2025-06-06,FRO,Frontline,$,18.1,1.07,6.1
2025-06-06,ODFB,Odfjell SE,kr,106.6,0.63,4.1
2025-06-06,SNI,Stolt-Nielsen,kr,257.0,0.48,5.2
2025-06-06,TRMD,TORM,kr,1090.0,0.75,7.9
2025-06-10,DHT,DHT Holdings,$,11.3,1.08,7.3
2025-06-10,FLNG,Flex LNG,kr,2400.0,0.88,10.9
2025-06-10,FRO,Frontline,$,17.5,1.03,5.9
2025-06-10,GLNG,Golar LNG,$,41.7,1.13,40.3
2025-06-10,LPG,Dorian LPG,$,22.3,0.68,8.4
2025-06-10,SNI,Stolt-Nielsen,kr,2663.0,0.5,5.4
2025-06-10,TRMD,TORM,kr,1133.0,0.78,7.1
2025-06-11,BWLP,BW LPG,kr,111.3,0.74,6.8
2025-06-11,DHT,DHT Holdings,$,11.3,1.08,7.3
2025-06-11,FLNG,Flex LNG,kr,235.0,0.86,10.6
2025-06-11,HAFN,Hafnia Ltd.,kr,51.6,0.77,6.9
2025-06-11,ODFB,Odfjell SE,kr,107.6,0.64,4.6
2025-06-11,SNI,Stolt-Nielsen,kr,260.0,0.48,5.3
2025-06-11,TRMD,TORM,kr,112.0,0.77,7.0
2025-06-12,FLNG,Flex LNG,kr,2402.0,0.88,10.9
2025-06-12,SNI,Stolt-Nielsen,kr,2641.0,0.49,5.4
2025-06-12,TRMD,TORM,kr,111.0,0.77,7.0
2025-06-13,FLNG,Flex LNG,kr,236.0,0.87,10.8
2025-06-13,SNI,Stolt-Nielsen,kr,262.0,0.49,5.4
2025-06-13,TRMD,TORM,kr,1164.0,0.8,7.4
2025-06-16,FLNG,Flex LNG,kr,2401.0,0.89,11.1
2025-06-16,GLNG,Golar LNG,$,42.3,1.15,41.6
2025-06-16,SNI,Stolt-Nielsen,kr,2661.0,0.5,5.5
2025-06-16,TRMD,TORM,kr,1192.0,0.82,7.6
2025-06-17,DHT,DHT Holdings,$,11.9,1.13,7.7
2025-06-17,FLNG,Flex LNG,kr,2410.0,0.89,11.1
2025-06-17,FRO,Frontline,$,18.9,1.1,6.2
2025-06-17,HAFN,Hafnia Ltd.,kr,54.3,0.84,7.6
2025-06-17,LPG,Dorian LPG,$,25.0,0.76,9.5
2025-06-17,ODFB,Odfjell SE,kr,111.0,0.66,4.8
2025-06-17,SNI,Stolt-Nielsen,kr,261.0,0.49,5.4
2025-06-17,TRMD,TORM,kr,117.0,0.8,7.4
2025-06-18,FLNG,Flex LNG,kr,2441.0,0.9,11.2
2025-06-18,SNI,Stolt-Nielsen,kr,2620.0,0.49,5.4
2025-06-18,TRMD,TORM,kr,1235.0,0.85,7.8
2025-06-19,BWLP,BW LPG,kr,121.9,0.83,7.5
2025-06-19,DHT,DHT Holdings,$,12.0,1.15,7.7
2025-06-19,FLNG,Flex LNG,kr,240.0,0.89,11.0
2025-06-19,FRO,Frontline,$,19.6,1.14,6.4
2025-06-19,GLNG,Golar LNG,$,42.3,1.15,41.7
2025-06-19,ODFB,Odfjell SE,kr,110.4,0.66,4.8
2025-06-19,SNI,Stolt-Nielsen,kr,260.0,0.48,5.4
2025-06-19,TRMD,TORM,kr,1230.0,0.85,7.8
2025-06-20,AWILCO,Awilco LNG,kr,3.4,0.55,
2025-06-20,DHT,DHT Holdings,$,12.0,1.11,7.7
2025-06-20,FLNG,Flex LNG,kr,2420.0,0.88,11.1
2025-06-20,FRO,Frontline,$,19.6,1.09,6.4
2025-06-20,GLNG,Golar LNG,$,42.3,1.15,41.7
2025-06-20,SNI,Stolt-Nielsen,kr,2620.0,0.49,5.4
2025-06-20,TRMD,TORM,kr,1262.0,0.87,8.0
2025-06-23,AWILCO,Awilco LNG,kr,3.3,0.53,
2025-06-23,BWLP,BW LPG,kr,122.4,0.82,7.0
2025-06-23,DHT,DHT Holdings,$,11.7,1.09,7.6
2025-06-23,FLNG,Flex LNG,kr,2451.0,0.89,11.6
2025-06-23,FRO,Frontline,$,19.0,1.06,6.3
2025-06-23,GLNG,Golar LNG,$,41.6,1.13,41.0
2025-06-23,HAFN,Hafnia Ltd.,kr,56.7,0.85,7.7
2025-06-23,LPG,Dorian LPG,$,25.6,0.77,8.6
2025-06-23,SNI,Stolt-Nielsen,kr,2651.0,0.49,5.4
2025-06-23,TRMD,TORM,kr,125.0,0.86,7.9
2025-06-24,DHT,DHT Holdings,$,11.7,1.08,7.5
2025-06-24,FLNG,Flex LNG,kr,2470.0,0.9,11.7
2025-06-24,FRO,Frontline,$,18.6,1.04,6.5
2025-06-24,GLNG,Golar LNG,$,41.2,1.12,40.6
2025-06-24,HAFN,Hafnia Ltd.,kr,56.5,0.85,7.8
2025-06-24,LPG,Dorian LPG,$,25.0,0.76,8.4
2025-06-24,ODFB,Odfjell SE,kr,111.6,0.66,4.8
2025-06-24,SNI,Stolt-Nielsen,kr,261.0,0.49,5.3
2025-06-24,TRMD,TORM,kr,122.0,0.84,7.8
2025-06-25,AWILCO,Awilco LNG,kr,3.4,0.54,
2025-06-25,BWLP,BW LPG,kr,118.4,0.8,6.7
2025-06-25,DHT,DHT Holdings,$,11.2,1.03,7.2
2025-06-25,FLNG,Flex LNG,kr,240.0,0.87,11.4
2025-06-25,FRO,Frontline,$,17.5,0.99,6.2
2025-06-25,HAFN,Hafnia Ltd.,kr,53.1,0.8,7.3
2025-06-25,LPG,Dorian LPG,$,24.6,0.74,8.3
2025-06-25,ODFB,Odfjell SE,kr,107.6,0.64,4.6
2025-06-25,SNI,Stolt-Nielsen,kr,254.0,0.48,5.1
2025-06-25,TRMD,TORM,kr,113.0,0.78,7.3
2025-06-26,AWILCO,Awilco LNG,kr,3.3,0.53,
2025-06-26,FLNG,Flex LNG,kr,239.0,0.87,11.3
2025-06-26,GLNG,Golar LNG,$,41.1,1.12,40.6
2025-06-26,HAFN,Hafnia Ltd.,kr,52.8,0.79,7.2
2025-06-26,SNI,Stolt-Nielsen,kr,2664.0,0.5,5.4
2025-06-26,TRMD,TORM,kr,112.0,0.77,7.2
2025-06-27,AWILCO,Awilco LNG,kr,3.2,0.53,
2025-06-27,BWLP,BW LPG,kr,120.9,0.82,6.9
2025-06-27,DHT,DHT Holdings,$,11.2,1.05,7.2
2025-06-27,FLNG,Flex LNG,kr,235.0,0.86,11.1
2025-06-27,FRO,Frontline,$,17.4,0.99,6.1
2025-06-27,HAFN,Hafnia Ltd.,kr,52.5,0.79,7.2
2025-06-27,LPG,Dorian LPG,$,25.2,0.76,8.5
2025-06-27,ODFB,Odfjell SE,kr,107.8,0.64,4.6
2025-06-27,SNI,Stolt-Nielsen,kr,264.0,0.5,5.4
2025-06-27,TRMD,TORM,kr,111.0,0.77,7.2
2025-07-03,FLNG,Flex LNG,kr,2220.0,0.81,10.5
2025-07-03,SNI,Stolt-Nielsen,kr,2625.0,0.5,5.4
2025-07-03,TRMD,TORM,kr,1083.0,0.74,7.0
2025-07-28,AWILCO,Awilco LNG,kr,3.1,0.5,
2025-07-28,BWLP,BW LPG,kr,138.4,0.93,7.5
2025-07-28,DHT,DHT Holdings,$,11.0,1.03,7.0
2025-07-28,FLNG,Flex LNG,kr,2330.0,0.84,11.0
2025-07-28,FRO,Frontline,$,18.5,1.06,6.2
2025-07-28,GLNG,Golar LNG,$,40.5,1.13,40.3
2025-07-28,LPG,Dorian LPG,$,29.0,0.88,9.0
2025-07-28,ODFB,Odfjell SE,kr,121.4,0.72,5.2
2025-07-28,SNI,Stolt-Nielsen,kr,301.0,0.59,6.3
2025-07-28,TRMD,TORM,kr,119.0,0.82,7.7
2025-07-30,AWILCO,Awilco LNG,kr,3.8,0.61,
2025-07-30,BWLP,BW LPG,kr,140.5,0.94,7.6
2025-07-30,DHT,DHT Holdings,$,11.3,1.06,7.2
2025-07-30,FLNG,Flex LNG,kr,2638.0,0.94,12.4
2025-07-30,FRO,Frontline,$,19.1,1.09,6.4
2025-07-30,LPG,Dorian LPG,$,29.7,0.9,9.2
2025-07-30,SNI,Stolt-Nielsen,kr,3100.0,0.6,6.4
2025-07-30,TRMD,TORM,kr,1250.0,0.86,7.9
2025-07-31,AWILCO,Awilco LNG,kr,3.7,0.59,
2025-07-31,BWLP,BW LPG,kr,139.3,0.92,7.5
2025-07-31,DHT,DHT Holdings,$,11.2,1.05,7.2
2025-07-31,FLNG,Flex LNG,kr,259.0,0.93,12.1
2025-07-31,FRO,Frontline,$,18.7,1.07,6.0
2025-07-31,HAFN,Hafnia Ltd.,kr,57.2,0.85,7.4
2025-07-31,LPG,Dorian LPG,$,29.5,0.89,9.1
2025-07-31,SNI,Stolt-Nielsen,kr,307.0,0.6,6.3
2025-07-31,TRMD,TORM,kr,123.0,0.85,7.8
2025-08-04,AWILCO,Awilco LNG,kr,3.5,0.56,
2025-08-04,BWLP,BW LPG,kr,135.4,0.9,7.3
2025-08-04,FLNG,Flex LNG,kr,255.0,0.91,11.9
2025-08-04,GLNG,Golar LNG,$,40.5,1.13,40.2
2025-08-04,HAFN,Hafnia Ltd.,kr,55.8,0.83,7.3
2025-08-04,LPG,Dorian LPG,$,27.1,0.8,8.4
2025-08-04,ODFB,Odfjell SE,kr,124.4,0.74,5.3
2025-08-04,SNI,Stolt-Nielsen,kr,298.0,0.58,6.2
2025-08-04,TRMD,TORM,kr,118.0,0.81,7.5
2025-08-05,FLNG,Flex LNG,kr,2612.0,0.94,12.2
2025-08-05,SNI,Stolt-Nielsen,kr,3062.0,0.6,6.3
2025-08-05,TRMD,TORM,kr,1223.0,0.84,7.7
2025-08-11,AWILCO,Awilco LNG,kr,3.5,0.55,
2025-08-11,DHT,DHT Holdings,$,11.4,1.06,7.3
2025-08-11,FLNG,Flex LNG,kr,2601.0,0.93,12.2
2025-08-11,FRO,Frontline,$,19.1,1.09,6.1
2025-08-11,GLNG,Golar LNG,$,40.4,1.13,40.2
2025-08-11,HAFN,Hafnia Ltd.,kr,57.8,0.86,7.6
2025-08-11,SNI,Stolt-Nielsen,kr,3120.0,0.61,6.4
2025-08-11,TRMD,TORM,kr,125.0,0.86,7.9
2025-08-12,BWLP,BW LPG,kr,148.8,1.0,8.0
2025-08-12,DHT,DHT Holdings,$,11.2,1.04,7.1
2025-08-12,FLNG,Flex LNG,kr,259.0,0.93,12.2
2025-08-12,FRO,Frontline,$,18.5,1.05,5.9
2025-08-12,GLNG,Golar LNG,$,40.1,1.12,39.9
2025-08-12,HAFN,Hafnia Ltd.,kr,55.6,0.83,7.3
2025-08-12,LPG,Dorian LPG,$,30.4,0.9,9.5
2025-08-12,ODFB,Odfjell SE,kr,121.4,0.72,5.2
2025-08-12,SNI,Stolt-Nielsen,kr,300.0,0.58,6.4
2025-08-12,TRMD,TORM,kr,119.0,0.84,7.5
2025-08-13,AWILCO,Awilco LNG,kr,3.5,0.55,
2025-08-13,BWLP,BW LPG,kr,149.7,1.01,8.1
2025-08-13,FLNG,Flex LNG,kr,257.0,0.92,12.2
2025-08-13,SNI,Stolt-Nielsen,kr,3050.0,0.59,6.5
2025-08-13,TRMD,TORM,kr,1220.0,0.86,7.8
2025-08-14,AWILCO,Awilco LNG,kr,3.5,0.55,
2025-08-14,BWLP,BW LPG,kr,149.0,1.0,8.1
2025-08-14,FLNG,Flex LNG,kr,257.0,0.93,12.1
2025-08-14,GLNG,Golar LNG,$,40.2,1.13,42.6
2025-08-14,HAFN,Hafnia Ltd.,kr,55.1,0.83,7.4
2025-08-14,LPG,Dorian LPG,$,30.2,0.89,9.4
2025-08-14,SNI,Stolt-Nielsen,kr,3112.0,0.61,6.7
2025-08-14,TRMD,TORM,kr,120.0,0.85,7.6
2025-08-18,AWILCO,Awilco LNG,kr,3.5,0.56,
2025-08-18,BWLP,BW LPG,kr,149.5,1.01,8.1
2025-08-18,DHT,DHT Holdings,$,11.2,1.04,7.2
2025-08-18,FLNG,Flex LNG,kr,253.0,0.91,11.9
2025-08-18,HAFN,Hafnia Ltd.,kr,54.7,0.82,7.4
2025-08-18,LPG,Dorian LPG,$,30.1,0.89,9.4
2025-08-18,ODFB,Odfjell SE,kr,120.2,0.71,5.7
2025-08-18,SNI,Stolt-Nielsen,kr,307.0,0.6,6.6
2025-08-18,TRMD,TORM,kr,129.0,0.88,10.4
2025-08-19,AWILCO,Awilco LNG,kr,3.5,0.55,
2025-08-19,FLNG,Flex LNG,kr,2561.0,0.92,12.0
2025-08-19,ODFB,Odfjell SE,kr,118.4,0.7,5.6
2025-08-19,SNI,Stolt-Nielsen,kr,303.0,0.59,6.5
2025-08-19,TRMD,TORM,kr,1311.0,0.9,10.5
2025-08-20,DHT,DHT Holdings,$,10.7,1.02,6.9
2025-08-20,FLNG,Flex LNG,kr,2560.0,0.99,12.0
2025-08-20,FRO,Frontline,$,18.5,1.05,6.2
2025-08-20,GLNG,Golar LNG,$,41.2,1.16,44.4
2025-08-20,LPG,Dorian LPG,$,30.1,0.89,9.4
2025-08-20,SNI,Stolt-Nielsen,kr,3102.0,0.6,6.6
2025-08-20,TRMD,TORM,kr,128.0,0.87,10.3
2025-08-21,FLNG,Flex LNG,kr,2622.0,1.01,12.3
2025-08-21,SNI,Stolt-Nielsen,kr,3131.0,0.6,6.7
2025-08-21,TRMD,TORM,kr,1301.0,0.89,10.4
2025-08-22,AWILCO,Awilco LNG,kr,3.2,0.52,
2025-08-22,FLNG,Flex LNG,kr,2703.0,1.05,12.5
2025-08-22,ODFB,Odfjell SE,kr,122.4,0.68,6.2
2025-08-22,SNI,Stolt-Nielsen,kr,3191.0,0.61,6.8
2025-08-22,TRMD,TORM,kr,1324.0,0.91,10.6
2025-08-26,BWLP,BW LPG,kr,162.8,1.1,8.4
2025-08-26,DHT,DHT Holdings,$,11.5,1.07,7.4
2025-08-26,FLNG,Flex LNG,kr,2730.0,1.07,12.7
2025-08-26,FRO,Frontline,$,20.5,1.14,6.9
2025-08-26,GLNG,Golar LNG,$,44.3,1.24,47.7
2025-08-26,LPG,Dorian LPG,$,31.7,0.94,10.4
2025-08-26,ODFB,Odfjell SE,kr,116.4,0.65,5.8
2025-08-26,SNI,Stolt-Nielsen,kr,322.0,0.62,6.9
2025-08-26,TRMD,TORM,kr,133.0,0.96,10.6
2025-08-27,AWILCO,Awilco LNG,kr,3.2,0.51,
2025-08-27,BWLP,BW LPG,kr,156.8,1.06,7.6
2025-08-27,DHT,DHT Holdings,$,11.4,1.06,7.3
2025-08-27,FLNG,Flex LNG,kr,271.0,1.06,12.6
2025-08-27,FRO,Frontline,$,20.1,1.12,6.8
2025-08-27,HAFN,Hafnia Ltd.,kr,59.6,0.91,8.0
2025-08-27,ODFB,Odfjell SE,kr,114.6,0.64,5.7
2025-08-27,SNI,Stolt-Nielsen,kr,321.0,0.62,6.9
2025-08-27,TRMD,TORM,kr,131.0,0.95,10.5
2025-08-28,BWLP,BW LPG,kr,155.9,1.05,7.6
2025-08-28,FLNG,Flex LNG,kr,2772.0,1.08,13.0
2025-08-28,GLNG,Golar LNG,$,44.7,1.25,48.2
2025-08-28,ODFB,Odfjell SE,kr,113.6,0.63,5.5
2025-08-28,SNI,Stolt-Nielsen,kr,3230.0,0.62,7.0
2025-08-28,TRMD,TORM,kr,1342.0,0.97,10.8
2025-08-29,FLNG,Flex LNG,kr,2770.0,1.09,13.0
2025-08-29,LPG,Dorian LPG,$,32.0,0.94,10.5
2025-08-29,SNI,Stolt-Nielsen,kr,3281.0,0.63,7.1
2025-08-29,TRMD,TORM,kr,1372.0,0.99,11.0
2025-09-02,AWILCO,Awilco LNG,kr,3.3,0.54,
2025-09-02,BWLP,BW LPG,kr,154.1,1.05,7.4
2025-09-02,DHT,DHT Holdings,$,11.7,1.09,7.5
2025-09-02,FLNG,Flex LNG,kr,263.0,1.04,12.4
2025-09-02,GLNG,Golar LNG,$,43.8,1.23,47.8
2025-09-02,GNK,Genco Shipping,$,16.8,0.77,14.7
2025-09-02,HAFN,Hafnia Ltd.,kr,60.9,0.93,8.4
2025-09-02,HAUTO,Höegh Autoliners,kr,107.0,,5.5
2025-09-02,LPG,Dorian LPG,$,32.0,0.94,10.6
2025-09-02,ODFB,Odfjell SE,kr,116.8,0.65,5.7
2025-09-02,SBLK,Star Bulk Carriers,$,18.7,0.81,6.5
2025-09-02,SNI,Stolt-Nielsen,kr,325.0,0.62,7.1
2025-09-02,TRMD,TORM,kr,136.0,0.99,11.0
2025-09-03,BWLP,BW LPG,kr,153.9,1.05,7.9
2025-09-03,FLNG,Flex LNG,kr,2682.0,1.06,12.6
2025-09-03,GLNG,Golar LNG,$,43.1,1.21,47.0
2025-09-03,HAUTO,Höegh Autoliners,kr,1081.0,,5.5
2025-09-03,LPG,Dorian LPG,$,30.5,0.9,10.1
2025-09-03,ODFB,Odfjell SE,kr,116.4,0.65,5.7
2025-09-03,SBLK,Star Bulk Carriers,$,18.6,0.81,6.5
2025-09-03,SNI,Stolt-Nielsen,kr,3270.0,0.63,7.1
2025-09-03,TRMD,TORM,kr,1381.0,1.0,11.1
2025-09-04,AWILCO,Awilco LNG,kr,3.3,0.54,
2025-09-04,BWLP,BW LPG,kr,152.8,1.04,7.8
2025-09-04,FLNG,Flex LNG,kr,266.0,1.05,12.5
2025-09-04,HAUTO,Höegh Autoliners,kr,1090.0,,5.5
2025-09-04,LPG,Dorian LPG,$,30.5,0.9,10.1
2025-09-04,SNI,Stolt-Nielsen,kr,326.0,0.63,7.1
2025-09-04,TRMD,TORM,kr,1412.0,0.97,11.3
2025-09-05,FLNG,Flex LNG,kr,2652.0,1.03,12.4
2025-09-05,FRO,Frontline,$,21.8,1.19,7.3
2025-09-05,HAUTO,Höegh Autoliners,kr,1123.0,,5.7
2025-09-05,SNI,Stolt-Nielsen,kr,3332.0,0.64,7.2
2025-09-05,STNG,Scorpio Tankers,$,51.4,0.67,8.4
2025-09-05,TRMD,TORM,kr,1463.0,1.0,11.7
2025-09-08,AWILCO,Awilco LNG,kr,3.3,0.54,
2025-09-08,BWLP,BW LPG,kr,152.3,1.04,7.7
2025-09-08,FLNG,Flex LNG,kr,256.0,1.01,12.1
2025-09-08,HAFN,Hafnia Ltd.,kr,60.8,0.91,8.4
2025-09-08,HAUTO,Höegh Autoliners,kr,112.0,,5.7
2025-09-08,ODFB,Odfjell SE,kr,116.4,0.65,5.7
2025-09-08,SNI,Stolt-Nielsen,kr,330.0,0.63,7.2
2025-09-08,TRMD,TORM,kr,144.0,0.99,11.6
2025-09-09,FLNG,Flex LNG,kr,255.0,1.01,12.1
2025-09-09,GLNG,Golar LNG,$,41.2,1.15,44.9
2025-09-09,HAUTO,Höegh Autoliners,kr,1152.0,,5.9
2025-09-09,SNI,Stolt-Nielsen,kr,3361.0,0.64,7.3
2025-09-09,TRMD,TORM,kr,1482.0,1.01,12.0
2025-09-15,AWILCO,Awilco LNG,kr,3.5,0.58,
2025-09-15,DHT,DHT Holdings,$,12.3,1.15,7.9
2025-09-15,FLNG,Flex LNG,kr,2501.0,1.0,12.0
2025-09-15,HAUTO,Höegh Autoliners,kr,110.0,,5.7
2025-09-15,SNI,Stolt-Nielsen,kr,3391.0,0.65,7.5
2025-09-15,TRMD,TORM,kr,1452.0,0.99,11.4
2025-09-16,AWILCO,Awilco LNG,kr,3.5,0.58,
2025-09-16,BWLP,BW LPG,kr,157.9,1.1,8.2
2025-09-16,GLNG,Golar LNG,$,40.1,1.12,43.7
2025-09-16,HAFN,Hafnia Ltd.,kr,61.6,0.94,8.5
2025-09-16,HAUTO,Höegh Autoliners,kr,1120.0,,5.9
2025-09-16,SNI,Stolt-Nielsen,kr,348.0,0.67,7.7
2025-09-16,TRMD,TORM,kr,1470.0,1.01,11.3
2025-09-17,AWILCO,Awilco LNG,kr,3.5,0.59,
2025-09-17,BWLP,BW LPG,kr,158.0,1.1,8.3
2025-09-17,DHT,DHT Holdings,$,12.7,1.18,8.0
2025-09-17,FRO,Frontline,$,23.7,1.29,7.9
2025-09-17,GLNG,Golar LNG,$,39.8,1.12,43.4
2025-09-17,HAUTO,Höegh Autoliners,kr,1131.0,,5.9
2025-09-17,LPG,Dorian LPG,$,32.5,0.96,10.7
2025-09-17,SBLK,Star Bulk Carriers,$,19.3,0.84,6.6
2025-09-17,SNI,Stolt-Nielsen,kr,3510.0,0.67,7.8
2025-09-17,STNG,Scorpio Tankers,$,60.7,0.79,9.4
2025-09-17,TNK,Teekay Tankers,$,54.4,0.78,9.7
2025-09-19,BWLP,BW LPG,kr,155.7,1.08,8.1
2025-09-19,DHT,DHT Holdings,$,12.8,1.19,8.1
2025-09-19,HAFN,Hafnia Ltd.,$,6.3,0.93,8.5
2025-09-19,HAUTO,Höegh Autoliners,kr,1150.0,,5.9
2025-09-19,SNI,Stolt-Nielsen,kr,3570.0,0.69,7.9
2025-09-19,STNG,Scorpio Tankers,$,59.7,0.73,9.3
2025-09-19,TNK,Teekay Tankers,$,54.7,0.78,9.8
2025-09-19,TRMD,TORM,$,23.2,0.99,11.7
2025-09-23,BWLP,BW LPG,kr,151.6,1.01,7.8
2025-09-23,DHT,DHT Holdings,$,12.4,1.15,7.8
2025-09-23,FRO,Frontline,$,23.1,1.27,7.8
2025-09-23,GNK,Genco Shipping,$,18.7,0.79,16.8
2025-09-23,HAUTO,Höegh Autoliners,kr,1120.0,,5.7
2025-09-23,LPG,Dorian LPG,$,31.7,0.93,10.5
2025-09-23,ODFB,Odfjell SE,kr,127.4,0.71,6.1
2025-09-23,SBLK,Star Bulk Carriers,$,19.1,0.76,6.4
2025-09-23,SNI,Stolt-Nielsen,kr,346.0,0.66,7.6
2025-09-23,STNG,Scorpio Tankers,$,57.8,0.71,9.0
2025-09-23,TNK,Teekay Tankers,$,53.1,0.76,9.5
2025-09-23,TRMD,TORM,$,22.2,0.95,11.2
2025-09-24,HAUTO,Höegh Autoliners,kr,1130.0,,5.8
2025-09-24,ODFB,Odfjell SE,kr,127.0,0.71,6.1
2025-09-24,SNI,Stolt-Nielsen,kr,3490.0,0.67,7.7
2025-09-25,DHT,DHT Holdings,$,12.6,1.18,7.9
2025-09-25,FRO,Frontline,$,23.7,1.31,8.6
2025-09-25,GNK,Genco Shipping,$,19.0,0.8,17.0
2025-09-25,HAUTO,Höegh Autoliners,kr,1140.0,,5.8
2025-09-25,LPG,Dorian LPG,$,31.9,0.94,10.5
2025-09-25,ODFB,Odfjell SE,kr,126.6,0.7,6.0
2025-09-25,SNI,Stolt-Nielsen,kr,3500.0,0.67,7.7
2025-09-25,STNG,Scorpio Tankers,$,58.1,0.71,9.0
2025-09-25,TNK,Teekay Tankers,$,53.7,0.76,9.6
2025-09-25,TRMD,TORM,$,22.0,0.94,11.1
2025-09-26,BWLP,BW LPG,kr,154.0,1.03,7.9
2025-09-26,DHT,DHT Holdings,$,12.4,1.16,7.8
2025-09-26,FRO,Frontline,$,23.1,1.27,8.4
2025-09-26,GLNG,Golar LNG,$,40.6,1.14,41.6
2025-09-26,GNK,Genco Shipping,$,18.5,0.78,16.6
2025-09-26,HAUTO,Höegh Autoliners,kr,113.0,,5.7
2025-09-26,LPG,Dorian LPG,$,31.5,0.93,10.4
2025-09-26,ODFB,Odfjell SE,kr,123.4,0.69,5.8
2025-09-26,SBLK,Star Bulk Carriers,$,19.4,0.77,6.5
2025-09-26,SNI,Stolt-Nielsen,kr,343.0,0.66,7.4
2025-09-26,STNG,Scorpio Tankers,$,57.7,0.71,9.0
2025-09-26,TNK,Teekay Tankers,$,52.6,0.75,9.4
2025-09-26,TRMD,TORM,$,21.5,0.92,10.9
2025-09-30,AWILCO,Awilco LNG,kr,4.1,0.67,
2025-09-30,BWLP,BW LPG,kr,147.8,0.99,7.6
2025-09-30,DHT,DHT Holdings,$,12.0,1.13,7.6
2025-09-30,FRO,Frontline,$,22.8,1.26,8.3
2025-09-30,GLNG,Golar LNG,$,40.2,1.13,41.2
2025-09-30,GNK,Genco Shipping,$,17.9,0.76,15.1
2025-09-30,HAFN,Hafnia Ltd.,$,6.0,0.89,8.1
2025-09-30,HAUTO,Höegh Autoliners,kr,110.0,,5.6
2025-09-30,LPG,Dorian LPG,$,30.1,0.89,10.0
2025-09-30,ODFB,Odfjell SE,kr,121.4,0.68,5.6
2025-09-30,SBLK,Star Bulk Carriers,$,18.7,0.75,6.3
2025-09-30,SNI,Stolt-Nielsen,kr,339.0,0.68,7.0
2025-09-30,STNG,Scorpio Tankers,$,57.1,0.7,8.9
2025-09-30,TNK,Teekay Tankers,$,51.3,0.73,9.1
2025-09-30,TRMD,TORM,$,20.8,0.89,10.5
